,filename,fileid,char_start_offset,char_end_offset,paragraph_id,text
112,UNSC_2014_SPV.7219_spch018_Rwanda.txt,UNSC_2014_SPV.7219_spch018,3346,3683,14,"The shooting down of a civilian plane in the midst of the conflict in eastern Ukraine is a stark reminder of the moral responsibility of Security Council members to set aside their divisions on this crisis, to hold the perpetrators of this criminal act to account and to uphold their mandate to maintain international peace and security."
113,UNSC_2014_SPV.7219_spch018_Rwanda.txt,UNSC_2014_SPV.7219_spch018,3683,3685,15,"

"
114,UNSC_2014_SPV.7219_spch018_Rwanda.txt,UNSC_2014_SPV.7219_spch018,3685,3754,16,The President: I now resume my functions as President of the Council.
115,UNSC_2014_SPV.7219_spch018_Rwanda.txt,UNSC_2014_SPV.7219_spch018,3754,3756,17,"

"
116,UNSC_2014_SPV.7219_spch018_Rwanda.txt,UNSC_2014_SPV.7219_spch018,3756,3808,18,"I give the floor to the representative of Ukraine.
 "
117,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,0,37,0,I thank Mr. Feltman for his briefing.
118,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,37,39,1,"

"
119,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,39,329,2,I wish to extend my deepest condolences to all the Permanent Representatives of the countries that lost citizens in this tragic event. I would like in particular to extend our condolences to our colleagues from the Netherlands and Malaysia. We also mourn with the people of the Netherlands.
120,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,329,331,3,"

"
121,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,331,649,4,"Yesterday a Malaysia Airlines flight with nearly 300 passengers aboard crashed in the separatist-controlled area of Ukraine, and the French President expressed his enormous sorrow at the announcement of the disaster.
Today I reiterate France's solidarity with the victims'
families in the ordeal they are experiencing."
122,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,649,651,5,"

"
123,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,651,947,6,"Given this tragedy and the already chaotic situation, France requests that all efforts be brought forth to shed light on the circumstances that led to the tragedy.
We call for an independent international inquiry that would allow the facts to be established and to draw the necessary conclusions."
124,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,947,949,7,"

"
125,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,949,1449,8,"We ask that all measures be taken to facilitate the work of the investigators on the ground. In particular, we expect the separatists to cooperate with the Ukrainian authorities in the investigation and to allow safe, immediate and full access to the investigators, in accordance with the decision made yesterday during the video tele-conference between the contact group involving Ukraine, Russia and the Organization for Security and Cooperation in Europe (OSCE) and the separatist representatives."
126,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,1449,1451,9,"

"
127,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,1451,1902,10,"A glimmer of hope had begun to dawn in Ukraine at the end of last month. With the election of Mr. Poroshenko, a process of political normalization had begun. A unilateral ceasefire, declared by Kiev on 20 June, hinted at a possible end to the general deteriorating security and humanitarian situation in the east. On that same day, President Poroshenko initiated a comprehensive peace plan in order to arrive at a peaceful resolution of the situation."
128,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,1902,1904,11,"

"
129,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,1904,2502,12,"Furthermore, following their meeting on the sidelines of the ceremonies marking the Normandy landing, a process of almost daily exchanges between Presidents Poroshenko and Putin and Chancellor Merkel and President Hollande led to the start of a useful dialogue. Moreover, a joint statement was adopted in Berlin on 2 July that provided for the quest of a lasting ceasefire via the meeting between the contact group and the separatists, strengthened border control on the Russian-Ukrainian border to curb the flow of weapons and fighters, and the agreement of the OSCE to participate in that effort."
130,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,2502,2504,13,"

"
131,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,2504,3261,14,"Nevertheless, today the situation continues to deteriorate. For several days, fighting has escalated in eastern Ukraine because the separatists have refused to clasp the hand being extended to them. Every day the attacks are ever more deadly. Weapons never used until now have begun to be used and have struck Ukrainian territory. Two Ukrainian planes were shot down in their own airspace. That could happen only if one of the parties possessed sophisticated anti-aircraft weaponry.
Moreover, this unprecedented deterioration is also due to the presence of armed fighters coming from outside Ukraine. The question of outside support in terms of recruitment, supplies of materials and training cannot be avoided. The answer is too obvious. It is irrefutable."
132,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,3261,3263,15,"

"
133,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,3263,3588,16,"Weapon systems with significant firepower are being used, which can lead to tragic blunders. Those who are responsible for arming those who use those weapons bear the responsibility for this conflagration.
As I said in an earlier statement, when bandits are given weapons we cannot be surprised that they behave like bandits."
134,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,3588,3590,17,"

"
135,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,3590,4122,18,"All those events point to the pressing need for full cooperation by the international community in order to stabilize Ukraine and ensure its sovereignty and territorial integrity. We also call for a sincere commitment from Russia, one that so far has been lacking. The day before yesterday, the Heads of State and Government of the European Union acknowledged that the many appeals made to Moscow to end its non-cooperative stance had not been heard. That is the reason for the European Union's decision to impose tougher sanctions."
136,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,4122,4124,19,"

"
137,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,4124,4551,20,"However, the strengthening of those sanctions has one and the same goal: to facilitate the emergence of a political solution. Our priority remains, first, to end the escalation and establish a lasting ceasefire that is respected by all parties. That is why we call on Russia to engage constructively in that endeavour and to bring its influence to bear on the illegal armed groups to lay down their arms and engage in dialogue."
138,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,4551,4553,21,"

"
139,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,4553,4843,22,"Separatist activity must end. In order to slow down the flow of weapons and fighters that cross through the Russian-Ukrainian border on a daily basis, we call for negotiations between Ukraine, Russia and the OSCE in order to allow the rapid deployment of a monitoring mission at the border."
140,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,4843,4845,23,"

"
141,UNSC_2014_SPV.7219_spch011_France.txt,UNSC_2014_SPV.7219_spch011,4845,5073,24,"Let this tragedy at least serve as a warning to all the parties. Once the bullets have been shot, they strike indiscriminately and escape all control. We have reached such moment. It should still be possible to avoid the worst.
"
142,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,0,180,0,"I would like to thank you, Mr. President, for giving me the opportunity to participate in this meeting. I would also like to thank Under-Secretary-General Feltman for his briefing."
143,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,180,182,1,"

"
144,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,182,657,2,"On behalf of the Government and the people of Belgium, I would like first to express my most heartfelt condolences to the Government of Malaysia, as well as to the families and friends of the 298 people who were aboard the Malaysia Airlines plane shot down in eastern Ukraine. There were five Belgian nationals among the victims. Our thoughts are with those who mourn today, in particular the friends and families and the Government of the Netherlands, a country close to us."
145,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,657,659,3,"

"
146,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,659,1021,4,"Like others who preceded me have done, Belgium launches an appeal to all the parties to guarantee full access to the disaster site, not only for the search and rescue teams but also for the investigators. A full, detailed, thorough and impartial international investigation should be conducted to determine the exact circumstances surrounding the MH-17 disaster."
147,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,1021,1023,5,"

"
148,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,1023,1397,6,"In that regard, Belgium supports the proposal of Australia that the Security Council adopt a draft resolution that stresses the need for guaranteed access to the site and for the conduct of a full, independent international investigation. We owe it to the victims and their families, as well as to ourselves, to shed full light on what happened yesterday in eastern Ukraine."
149,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,1397,1399,7,"

"
150,UNSC_2014_SPV.7219_spch029_Belgium.txt,UNSC_2014_SPV.7219_spch029,1399,1399,8,
151,UNSC_2014_SPV.7219_spch007_Lithuania.txt,UNSC_2014_SPV.7219_spch007,0,382,0,"We are deeply shocked by yesterday's downing of a Malaysia Airlines Boeing 777 in eastern Ukraine. We express our sincere condolences to Malaysia, the Netherlands, Australia, Indonesia, the United Kingdom, Germany, Belgium, the Philippines, Canada and the other nations whose citizens were among the 298 people who perished. Our deepest sympathies go to the families of the victims."
152,UNSC_2014_SPV.7219_spch007_Lithuania.txt,UNSC_2014_SPV.7219_spch007,382,384,1,"

"
153,UNSC_2014_SPV.7219_spch007_Lithuania.txt,UNSC_2014_SPV.7219_spch007,384,776,2,"The circumstances ofthe downing mustbe established by an independent, international investigaton, in accordance with international civil aviation guidelines.
The perpetrators cannot escape responsibility.
Investigators must immediately be granted access to the crash site and the black boxes must be handed over to independent authorities in order to prevent the evidence being tampered with."
154,UNSC_2014_SPV.7219_spch007_Lithuania.txt,UNSC_2014_SPV.7219_spch007,776,778,3,"

"
155,UNSC_2014_SPV.7219_spch007_Lithuania.txt,UNSC_2014_SPV.7219_spch007,778,1463,4,"The circumstances are impossible to ignore. They all point in one direction, namely, that this horrible crime was committed as part of the armed aggression against Ukraine. The responsibility for that terror act lies with those who are aggressively preventing Ukraine from effectively exercising its sovereign rights over its territory and airspace. It would not have happened had Russia not armed and instigated the presence of separatist groups in Donetsk and Luhansk provinces.
The international community cannot stand by in the face of such aggression. The country has become a threat to international peace and security. We have said that all along since the occupation of Crimea."
